gene_id,CLIP-35L33G,RNA-control,RNA-siLin28a,RNA-siLuc,RPF-siLin28a,RPF-siLuc
ENSMUSG00000075120.5|Olfr1196,0,0,4,0,0,0
ENSMUSG00000089892.4|Olfr1199,0,0,0,0,0,0
ENSMUSG00000075117.4|Olfr1198,0,0,15,7,0,1
ENSMUSG00000075115.4|Olfr1200,0,0,0,0,0,0
ENSMUSG00000062757.3|Olfr1206,1,0,0,0,0,0
ENSMUSG00000061798.3|Olfr1204,27,2,9,7,2,1
ENSMUSG00000059023.3|Olfr1201,1,1,0,0,0,0
ENSMUSG00000064084.3|Olfr1202,6,3,4,2,1,1
ENSMUSG00000057447.3|Olfr1205,3,1,8,12,0,1
ENSMUSG00000075111.12|Olfr1213,0,0,0,0,0,0
ENSMUSG00000100016.4|Olfr1215,0,0,0,0,0,0
ENSMUSG00000075107.4|Olfr1216,0,0,0,1,0,0
ENSMUSG00000075105.4|Olfr1218,0,0,0,0,0,0
ENSMUSG00000101391.4|Olfr1217,5,3,11,7,7,8
ENSMUSG00000075104.4|Olfr1219,7,0,4,0,0,0
ENSMUSG00000075114.5|Olfr1208,0,0,0,0,0,0
ENSMUSG00000075113.3|Olfr1209,26,3,17,0,0,0
ENSMUSG00000075112.3|Olfr1211,3,0,0,0,0,0
ENSMUSG00000075102.3|Olfr1221,0,0,0,1,0,0
ENSMUSG00000075101.5|Olfr1222,0,0,0,0,0,0
ENSMUSG00000082581.3|Gm13761,1,0,0,1,1,1
ENSMUSG00000101480.4|Olfr1220,25,8,18,20,1,2
ENSMUSG00000075099.3|Olfr1224-ps1,0,0,1,0,0,0
ENSMUSG00000111787.2|Gm5035,1,0,0,0,0,0
ENSMUSG00000111557.2|Gm18164,1,0,0,0,0,0
ENSMUSG00000111095.2|Gm18165,1,0,0,0,0,0
ENSMUSG00000111460.2|Olfr1227-ps1,1,0,0,0,0,0
ENSMUSG00000075094.2|Olfr1230,1,0,0,0,0,0
ENSMUSG00000075092.3|Olfr1232,1,0,0,0,0,0
ENSMUSG00000075097.4|Olfr1226,9,2,5,6,0,0
ENSMUSG00000075091.6|Olfr1233,0,0,0,0,0,0
ENSMUSG00000111302.2|Olfr1236-ps1,0,0,0,0,0,0
ENSMUSG00000111517.2|Olfr1238,0,0,0,0,0,0
ENSMUSG00000111174.2|Olfr1240,0,1,0,0,0,0
ENSMUSG00000075086.3|Olfr1241,0,0,0,0,0,0
ENSMUSG00000075085.7|Olfr1242,0,0,0,0,0,0
ENSMUSG00000111456.2|Olfr1245,0,0,0,0,0,0
ENSMUSG00000111715.2|Olfr1246,0,0,0,0,0,0
ENSMUSG00000075081.7|Olfr1247,59,32,78,57,1,2
ENSMUSG00000111567.2|Olfr1251,1,0,0,0,0,0
ENSMUSG00000075078.6|Olfr1250,51,15,26,25,1,1
ENSMUSG00000075074.4|Olfr1254,0,0,0,0,0,0
ENSMUSG00000049057.5|Olfr1257,2,0,1,1,0,1
ENSMUSG00000049149.10|Olfr1258,1,0,2,1,0,0
ENSMUSG00000075073.4|Olfr1256,0,3,0,0,0,0
ENSMUSG00000075072.4|Olfr48,1,0,0,0,0,0
ENSMUSG00000075066.8|Olfr32,0,0,0,0,0,0
MSTRG.14475|Gm13768,0,0,0,0,9,7
MSTRG.14479|Gm18953,0,0,0,0,5,0
ENSMUSG00000075064.6|Olfr1506,15,3,16,14,1,2
ENSMUSG00000075063.3|Olfr142,0,0,0,0,0,0
ENSMUSG00000075062.5|Olfr1271,11,0,0,5,0,0
ENSMUSG00000075061.3|Olfr1272,0,0,0,0,0,0
ENSMUSG00000080809.4|Olfr1273-ps,4,0,0,1,0,0
ENSMUSG00000068806.6|Olfr1259,0,0,0,0,0,0
ENSMUSG00000042894.12|Olfr1260,6,6,11,8,3,5
ENSMUSG00000061295.6|Olfr1261,3,0,1,1,0,0
ENSMUSG00000051313.13|Olfr1262,3,0,2,1,1,1
ENSMUSG00000059112.7|Olfr1263,5,0,1,1,1,0
ENSMUSG00000075069.4|Olfr1264,0,0,0,0,0,0
ENSMUSG00000059910.5|Olfr1265,6,4,15,7,1,3
ENSMUSG00000075068.4|Olfr140,0,0,1,2,0,0
ENSMUSG00000111071.2|Olfr1266-ps1,0,0,0,0,0,0
ENSMUSG00000075067.5|Olfr1267-ps1,0,0,0,0,0,0
ENSMUSG00000082574.4|Olfr1268-ps1,0,0,0,0,0,0
MSTRG.14476|Olfr1269,26,0,0,0,0,0
MSTRG.14474|Gm13767,0,0,0,0,15,10
ENSMUSG00000082980.6|Olfr1274,1,2,4,2,1,2
MSTRG.14477|Ptprj,406,54,190,113,341,177
MSTRG.14478|4933423P22Rik,0,0,0,0,0,0
MSTRG.14483|Agbl2,6,0,0,0,0,0
MSTRG.14484|Gm13772,39,7,40,44,40,50
MSTRG.14480|Nup160,1526,820,1752,1852,207,395
MSTRG.14481,0,168,227,315,0,0
MSTRG.14481|Fnbp4,273,341,690,550,80,149
MSTRG.14473,86,5,16,11,0,0
MSTRG.14482|Rpl30-ps3,115,40,74,71,110,134
MSTRG.14485,0,0,39,288,18,0
MSTRG.14485|Mtch2,1341,562,1232,843,509,531
ENSMUSG00000040794.6|C1qtnf4,0,0,0,0,14,13
ENSMUSG00000118479.2|Gm32514,0,0,0,0,0,0
MSTRG.14486|Ndufs3,133,169,591,363,191,299
MSTRG.14487|Kbtbd4,0,41,75,36,23,50
MSTRG.14488|Ptpmt1,65,76,235,207,113,107
MSTRG.14489|Gm17661,1,1,0,0,5,2
MSTRG.14490|Gm13777,31,3,17,10,38,34
ENSMUSG00000002100.16|Mybpc3,0,0,0,0,0,0
MSTRG.14491,0,206,905,693,30,479
MSTRG.14491|Celf1,2031,766,1713,1388,397,403
MSTRG.14492|Rapsn,0,0,0,9,7,6
MSTRG.14492,0,0,0,0,9,7
MSTRG.14493|Gm13778,0,0,0,0,0,0
MSTRG.14494|Psmc3,887,690,2349,1875,485,1198
MSTRG.14495|Slc39a13,24,20,49,34,24,17
MSTRG.14498|Pacsin3,0,57,148,93,14,30
MSTRG.14499|Gm13770,3,1,2,2,16,11
MSTRG.14505|Madd,96,84,232,194,20,47
ENSMUSG00000002108.11|Nr1h3,0,0,0,0,0,0
ENSMUSG00000086206.2|Gm13783,0,0,0,0,0,0
ENSMUSG00000088018.4|Gm23390,0,0,0,0,0,0
MSTRG.14496|Acp2,187,49,107,87,150,106
MSTRG.14497|Ddb2,0,24,50,39,0,10
MSTRG.14504|Lrp4,231,33,217,99,125,106
MSTRG.14500|Arfgap2,37,103,229,201,39,78
MSTRG.14501|1110051M20Rik,41,48,165,123,38,31
MSTRG.14502|Gm13787,0,0,0,0,1,2
MSTRG.14503|ENSMUSG00002076807,0,0,0,0,0,0
ENSMUSG00000075036.2|Gm10805,2,0,0,0,0,0
MSTRG.14506,0,5,0,0,0,0
MSTRG.14507|Chrm4,8,7,14,7,35,21
MSTRG.14516|Mdk,668,162,865,345,736,424
MSTRG.14517|Creb3l1,0,31,130,61,52,42
MSTRG.14518|Dgkz,96,165,682,291,27,34
MSTRG.14518,0,2,0,35,0,0
MSTRG.14518|Mir6999,0,0,1,0,0,0
MSTRG.14519|Gm9821,7,7,11,2,0,0
MSTRG.14513|Ckap5,1990,714,2225,1971,107,298
ENSMUSG00000027249.16|F2,0,0,0,0,0,0
MSTRG.14511|Zfp408,48,57,119,85,16,0
MSTRG.14512|Arhgap1,69,232,420,287,112,228
MSTRG.14508|Atg13,0,174,626,341,119,120
MSTRG.14508,0,2,1,2,0,0
MSTRG.14509|Harbi1,83,69,98,91,40,61
MSTRG.14509,0,29,99,71,0,19
MSTRG.14515|Ambra1,221,356,716,483,102,164
MSTRG.14513|Snord67,1,0,1,0,0,0
MSTRG.14514|Gm13771,24,2,3,1,38,50
MSTRG.14510|Gm13776,20,46,6,10,4,10
ENSMUSG00000085261.2|Gm13814,0,0,0,0,0,0
ENSMUSG00000085293.3|Gm13817,0,0,0,0,0,0
MSTRG.14522|Gm13815,68,49,83,83,53,73
ENSMUSG00000027221.6|Chst1,0,0,0,0,0,0
ENSMUSG00000027220.3|Syt13,0,0,0,0,0,0
MSTRG.14526|Prdm11,18,8,17,26,0,0
MSTRG.14527|4631405J19Rik,0,0,0,0,0,0
ENSMUSG00002075750.1|5S_rRNA,0,0,0,0,0,0
ENSMUSG00000085852.2|Gm13807,0,0,0,0,0,0
ENSMUSG00000027215.14|Cd82,1,3,0,2,10,0
ENSMUSG00000099238.3|Mir7001,0,0,0,0,0,0
ENSMUSG00000075025.11|Gm10804,1,0,0,0,1,0
MSTRG.14537|Trp53i11,29,68,168,86,33,28
MSTRG.14537,0,0,24,2,26,12
MSTRG.14528|Tspan18,17,7,16,26,0,0
MSTRG.14547|Accs,0,0,26,0,0,6
MSTRG.14538|Accsl,0,84,68,60,22,18
MSTRG.14538,32,0,129,142,2,17
ENSMUSG00000083009.2|Gm1335,0,0,0,0,0,0
MSTRG.14529|Gm13780,0,0,0,0,0,0
MSTRG.14530|2900072N19Rik,0,0,0,0,0,0
MSTRG.14531|Phf21a,325,128,196,229,31,44
MSTRG.14531,0,0,373,0,40,37
MSTRG.14532|Mir1955,0,0,0,0,0,0
MSTRG.14535|Large2,0,72,68,58,105,58
MSTRG.14535,0,0,129,48,21,1
MSTRG.14536|Pex16,9,35,123,85,74,14
MSTRG.14520|1700029I15Rik,5,2,3,2,0,0
MSTRG.14521|Mir7000,0,0,0,0,0,0
MSTRG.14525|D930015M05Rik,0,0,0,0,0,0
MSTRG.14524|Cry2,99,104,318,182,42,67
MSTRG.14523|Slc35c1,80,55,283,116,253,99
MSTRG.14533|Gm13786,10,1,1,1,3,3
MSTRG.14534|Gm13785,22,1,1,3,1,1
MSTRG.14536,67,12,0,0,0,55
MSTRG.14521|Mapk8ip1,64,127,289,237,27,38
MSTRG.14540|Alx4,0,0,0,0,0,0
MSTRG.14541|Ext2,470,91,216,220,313,179
MSTRG.14541,18,2,137,0,6,4
MSTRG.14542|Gm13818,2,2,2,1,4,6
MSTRG.14544|Gm13788,2,0,3,7,1,1
MSTRG.14543|Gm13798,10,9,11,11,22,31
MSTRG.14545|Gm13889,0,0,23,3,11,6
MSTRG.14545|Gm27027,0,0,0,0,0,0
MSTRG.14546|Alkbh3os1,0,0,0,0,0,0
MSTRG.14545|Alkbh3,50,48,44,48,18,15
MSTRG.14545,0,6,64,24,0,22
MSTRG.14539|Hsd17b12,1805,275,598,616,651,641
ENSMUSG00000075020.7|Mir670hg,0,0,2,0,0,0
ENSMUSG00002075240.1|ENSMUSG00002075240,0,0,0,0,0,0
ENSMUSG00000065511.3|Mir129-2,0,0,0,0,0,0
ENSMUSG00000106336.3|Mir129b,0,0,0,0,0,0
ENSMUSG00000076335.3|Mir670,0,0,0,0,0,0
ENSMUSG00000082327.2|Gm13801,1,1,1,1,1,1
MSTRG.14553|Ttc17,134,29,103,65,90,60
MSTRG.14555|2810002D19Rik,0,8,0,0,0,0
MSTRG.14556,80,218,631,422,54,313
MSTRG.14556|Api5,659,271,472,643,81,87
MSTRG.14554|Itpa-ps1,26,42,131,106,98,162
MSTRG.14548|Gm13806,6,0,1,0,1,1
MSTRG.14551|Gm10801,83,9,109,113,0,0
MSTRG.14552|Gm10800,0,0,0,0,0,0
MSTRG.14552,21,11,84,88,1,1
ENSMUSG00000084313.2|Gm13809,0,0,0,0,0,0
MSTRG.14550|Gm13804,11,0,1,0,2,4
ENSMUSG00000084209.2|Gm13811,1,0,0,0,1,1
ENSMUSG00000082435.2|Gm13813,1,1,0,1,1,1
MSTRG.14549|Gm13803,20,2,5,9,3,4
MSTRG.14558|Gm13812,88,102,314,257,179,374
MSTRG.14557|Gm13810,16,39,10,10,3,9
MSTRG.14560|Commd9,0,62,104,161,71,75
ENSMUSG00000032841.16|Prr5l,17,0,0,0,6,0
ENSMUSG00000087465.2|Gm13905,0,0,0,0,0,0
MSTRG.14561|Iftap,108,33,89,72,31,59
MSTRG.14562|Gm20693,0,0,0,0,0,0
MSTRG.14563|Rag2,0,0,0,0,0,0
MSTRG.14561|Rag1,0,0,0,0,0,0
MSTRG.14559|Traf6,121,72,246,188,53,59
MSTRG.14564|Fjx1,22,25,73,20,30,9
MSTRG.14565|Trim44,238,74,325,171,20,25
MSTRG.14566|Gm13868,0,1,1,0,0,1
ENSMUSG00000005089.16|Slc1a2,0,0,0,0,0,0
ENSMUSG00000087185.2|Gm13872,0,0,0,0,0,0
MSTRG.14567|Ldlrad3,340,103,78,220,184,150
MSTRG.14567,0,0,164,0,0,0
MSTRG.14568|Gm13919,0,0,0,0,0,0
MSTRG.14568|Gm13920,0,0,0,0,0,0
MSTRG.14569|Gm13921,16,9,14,7,25,31
MSTRG.14570|Cd44,0,0,0,0,0,0
MSTRG.14571|U6,9,1,0,0,1,1
ENSMUSG00000070794.12|BC016548,0,0,0,0,0,0
MSTRG.14573|Pdhx,454,92,382,378,177,309
MSTRG.14574|Apip,31,28,2,8,88,115
MSTRG.14574,0,0,125,56,0,23
ENSMUSG00000087032.2|Gm13874,0,0,0,0,0,0
ENSMUSG00000058281.2|Gm10038,3,0,0,0,0,0
ENSMUSG00000084385.2|Gm13873,0,0,0,0,0,0
ENSMUSG00000012350.16|Ehf,0,0,0,0,0,0
ENSMUSG00000087278.2|A930006I01Rik,0,0,0,0,0,0
ENSMUSG00000102686.2|Gm37220,0,0,0,0,0,0
ENSMUSG00000027186.16|Elf5,0,0,0,0,0,0
MSTRG.14572|Cat,213,258,897,746,172,477
ENSMUSG00000050587.15|Lrrc4c,0,0,0,0,0,0
ENSMUSG00000091061.2|4930445B16Rik,0,0,0,0,0,0
ENSMUSG00000091288.2|Gm17075,0,0,0,0,0,0
ENSMUSG00002076404.1|ENSMUSG00002076404,0,0,0,0,0,0
ENSMUSG00000088633.3|Gm22313,0,0,0,0,0,0
ENSMUSG00002076778.1|ENSMUSG00002076778,0,0,0,0,0,0
ENSMUSG00002076232.1|ENSMUSG00002076232,0,0,0,0,0,0
ENSMUSG00000090449.2|Gm17076,3,0,0,0,0,0
MSTRG.14576|Gm13875,8,1,9,8,195,168
MSTRG.14576|ENSMUSG00002074920,1,1,32,14,115,111
MSTRG.14577|Gm13879,11,0,0,0,18,14
MSTRG.14577|ENSMUSG00002075518,63,7,10,6,50,47
ENSMUSG00000083643.2|Gm13876,0,0,0,0,0,0
ENSMUSG00000084756.2|Gm13881,0,0,0,0,0,0
MSTRG.14581|Gm10912,7,7,18,21,7,8
MSTRG.14590|Lmo2,0,0,15,0,0,0
MSTRG.14591|4931422A03Rik,0,0,6,0,0,0
MSTRG.14592|Fbxo3,257,160,435,340,85,76
MSTRG.14592,0,0,0,0,0,49
MSTRG.14593|Gm24644,0,1,0,0,0,0
MSTRG.14580|Cd59b,644,0,212,0,15,7
MSTRG.14580,0,0,0,0,0,10
MSTRG.14582|Cd59a,0,15,51,31,64,52
ENSMUSG00000032724.6|Abtb2,0,0,67,0,0,15
MSTRG.14578|Nat10,651,670,1375,1278,65,205
MSTRG.14578,13,0,1,16,0,0
MSTRG.14579|Caprin1,4007,2577,5461,5006,491,1267
ENSMUSG00000086687.2|4930547E08Rik,0,0,0,0,0,0
ENSMUSG00000081348.2|Gm13878,0,0,0,0,0,0
MSTRG.14575|Gm13880,16,7,19,13,7,7
MSTRG.14584|D430041D05Rik,6,4,24,7,17,4
MSTRG.14585|Gm22501,0,0,0,0,0,0
MSTRG.14586|Gm13883,0,0,0,0,0,0
MSTRG.14587|5S_rRNA,0,0,0,0,0,0
MSTRG.14588|Gm13882,31,152,301,177,72,179
MSTRG.14594,0,14,23,0,0,9
MSTRG.14594|Platr14,188,90,193,238,15,18
MSTRG.14595,50,27,76,55,2,1
MSTRG.14589|Hipk3,108,39,234,119,24,22
MSTRG.14589|Mir1902,5,1,1,1,0,0
MSTRG.14583|Gm13870,2,2,8,3,7,18
MSTRG.14596|Pin1rt1,0,0,0,0,0,0
MSTRG.14597,0,28,0,0,0,0
MSTRG.14598|Depdc7,65,62,212,156,39,90
MSTRG.14603|Cstf3,704,374,817,864,94,342
MSTRG.14603,0,0,0,19,0,0
MSTRG.14604|Tcp11l1,272,8,59,41,0,26
ENSMUSG00000074987.10|Wt1os,2,0,0,0,0,0
ENSMUSG00000079175.2|Gm11060,0,0,0,0,0,0
ENSMUSG00002076399.1|ENSMUSG00002076399,0,0,0,0,0,0
ENSMUSG00002076543.1|ENSMUSG00002076543,0,0,0,0,0,0
ENSMUSG00002076199.1|ENSMUSG00002076199,0,0,0,0,0,0
ENSMUSG00002075028.1|ENSMUSG00002075028,0,0,0,0,0,0
ENSMUSG00000016458.16|Wt1,0,0,0,0,0,0
MSTRG.14605|Rcn1,1379,256,1127,764,895,553
MSTRG.14601|Qser1,783,287,636,532,213,334
MSTRG.14601,0,3,9,1,0,2
MSTRG.14602|Prrg4,413,34,198,95,56,39
MSTRG.14606|Ccdc73,53,14,15,43,1,5
MSTRG.14607|Gm13887,0,0,3,0,0,1
MSTRG.14608,0,526,0,106,0,0
MSTRG.14608|Eif3m,1282,59,1218,1070,376,878
MSTRG.14599|Gm13886,76,95,46,55,21,70
MSTRG.14600,104,8,37,33,0,0
ENSMUSG00000087225.2|Gm14014,0,0,0,0,0,0
ENSMUSG00000087226.2|Gm14015,0,0,0,0,0,0
MSTRG.14609|Gm13902,7,1,2,4,2,5
MSTRG.14616|Arl14ep,344,88,280,416,65,121
MSTRG.14616,0,0,0,0,0,6
MSTRG.14615|Gm13904,130,71,101,85,88,127
MSTRG.14613|Mpped2,26,8,57,33,14,8
MSTRG.14614|Gm22813,0,0,0,0,0,0
MSTRG.14614|ENSMUSG00002076583,0,0,0,0,0,0
ENSMUSG00000083590.2|Gm13916,3,0,1,1,1,0
MSTRG.14629|Gm13915,41,8,23,33,7,24
ENSMUSG00000086758.2|Gm13912,0,0,0,0,0,0
MSTRG.14634|Rpl35a-ps4,24,45,8,8,6,8
MSTRG.14630|Hadhb-ps,140,61,198,136,119,157
ENSMUSG00000052005.9|Gm9864,84,22,66,50,8,0
ENSMUSG00000109604.2|Gm45346,0,0,0,0,0,0
ENSMUSG00000093410.2|Gm20638,0,0,0,0,0,0
ENSMUSG00000048482.15|Bdnf,0,0,19,0,9,0
MSTRG.14631,0,13,0,0,0,0
MSTRG.14632|Gm13932,15,2,5,8,3,6
MSTRG.14635|Mettl15,1,11,18,21,7,12
MSTRG.14636|ENSMUSG00002074908,0,0,0,0,0,0
MSTRG.14637|Kif18a,166,111,383,381,60,131
MSTRG.14637,0,0,0,26,0,0
ENSMUSG00000063751.7|Platr8,0,0,0,0,0,0
MSTRG.14618|Pax6os1,0,0,0,0,0,0
MSTRG.14621|Pax6,0,4,0,0,0,0
MSTRG.14610|Elp4,0,55,142,116,42,59
MSTRG.14611|Gm13954,0,0,0,0,0,0
MSTRG.14622|Dnajc24,67,24,65,99,62,111
MSTRG.14622,0,0,44,0,0,0
MSTRG.14623|ENSMUSG00002076743,0,0,0,0,0,0
MSTRG.14624|5S_rRNA,0,0,0,0,0,0
MSTRG.14626|Gm13992,0,1,7,6,16,22
MSTRG.14627|Gm29053,0,0,0,0,0,0
MSTRG.14625|Dcdc5,2,0,1,1,1,0
MSTRG.14618|Gm13890,2,0,1,0,0,1
MSTRG.14619|Rpl10-ps1,508,318,689,646,316,578
MSTRG.14620|Paupar,9,2,1,1,0,1
MSTRG.14612|Immp1l,43,36,68,48,42,49
MSTRG.14628|Gm14013,9,2,2,2,8,12
MSTRG.14633|Lin7c,1439,290,867,941,187,243
MSTRG.14641|Lgr4,3124,413,990,816,1116,912
MSTRG.14641,0,7,58,0,0,0
ENSMUSG00000074971.5|Fibin,1,0,0,0,1,0
ENSMUSG00000041660.9|Bbox1,0,0,0,0,0,0
MSTRG.14638|Gm13936,19,5,17,12,1,3
MSTRG.14639|Gm13937,12,7,15,8,13,28
MSTRG.14640|U6,1,1,1,1,1,1
MSTRG.14643|Ccdc34,185,63,182,215,45,58
MSTRG.14644|Ccdc34os,0,0,0,0,0,0
MSTRG.14642|Gm13935,281,0,107,103,74,143
ENSMUSG00000079169.4|Gm15130,0,0,0,0,0,0
ENSMUSG00000109449.4|Olfr1280,6,1,2,2,1,1
ENSMUSG00000095156.3|Olfr1281,0,0,0,0,0,1
ENSMUSG00000108931.3|Olfr1284,8,5,10,8,1,1
ENSMUSG00000109521.4|Olfr1285,1,0,1,1,0,0
ENSMUSG00000096703.4|Olfr1286,8,1,2,3,0,0
ENSMUSG00000095809.4|Olfr1290,0,0,0,0,0,0
ENSMUSG00000108891.5|Olfr1291-ps1,3,0,1,1,0,0
ENSMUSG00000109547.3|Olfr1294,1,0,0,0,0,0
ENSMUSG00000074970.2|Gm10794,0,0,0,0,0,0
ENSMUSG00000041644.15|Slc5a12,0,0,0,0,0,0
ENSMUSG00000074968.12|Ano3,0,0,0,0,0,0
ENSMUSG00000050808.14|Muc15,0,0,0,0,0,0
ENSMUSG00000108908.5|Olfr1293-ps,5,1,1,1,1,1
ENSMUSG00000109287.2|Gm44713,0,0,0,0,0,0
ENSMUSG00000108919.4|Olfr1295,5,1,3,1,1,1
ENSMUSG00000094858.4|Olfr1297,0,0,0,0,0,0
ENSMUSG00000109219.3|Olfr1299,0,0,0,0,0,0
ENSMUSG00000109071.2|Gm44840,0,0,0,0,0,0
ENSMUSG00000109389.2|Olfr1300-ps1,0,0,0,0,0,0
ENSMUSG00000082091.2|Gm13922,1,0,1,1,1,1
ENSMUSG00000074955.4|Olfr1305,0,0,0,0,0,0
MSTRG.14646|A26c3,0,0,0,0,0,0
ENSMUSG00000074966.6|Olfr1275,1,0,1,0,0,0
ENSMUSG00000084933.2|Gm13962,0,0,0,0,0,0
ENSMUSG00000063844.6|Olfr1276,9,2,4,7,0,0
ENSMUSG00000074965.6|Olfr1277,18,0,8,0,0,0
ENSMUSG00000068647.3|Olfr1278,2,0,3,3,0,0
MSTRG.14645|Olfr1279,145,28,29,20,0,1
MSTRG.14647|Gm13961,189,15,57,53,11,23
ENSMUSG00000096566.3|Olfr1306,0,1,0,0,0,0
ENSMUSG00000081069.2|Gm13928,4,1,1,2,1,2
ENSMUSG00000084134.2|Gm13930,0,0,0,0,0,0
ENSMUSG00000057149.5|Olfr1301,0,0,1,1,0,0
ENSMUSG00000044560.4|Olfr1302,0,0,0,0,0,0
ENSMUSG00000109528.3|Olfr1309,2,1,0,0,0,0
MSTRG.14649|Gm13929,256,149,437,326,427,615
MSTRG.14648|Olfr1307,407,37,124,101,0,0
ENSMUSG00000109403.3|Olfr1311,1,0,0,0,0,0
ENSMUSG00000108827.4|Olfr1310,19,0,1,7,0,0
ENSMUSG00000109033.3|Olfr1315-ps1,1,0,1,0,0,0
ENSMUSG00000074947.4|Olfr1312,5,0,6,3,0,0
ENSMUSG00000109801.3|Olfr1316,2,0,1,0,0,0
ENSMUSG00000074946.6|Olfr1313,0,0,0,0,0,0
ENSMUSG00000074945.4|Olfr1314,0,0,0,0,0,0
ENSMUSG00000049758.8|Olfr1318,2,5,3,2,1,2
MSTRG.14651|Lpcat4,87,22,80,48,36,39
MSTRG.14651,0,16,0,0,0,0
MSTRG.14652|Nutm1,0,0,0,0,0,0
MSTRG.14650|Nop10,201,212,526,413,701,760
MSTRG.14653,0,0,0,0,15,0
MSTRG.14654|5S_rRNA,0,0,0,0,0,0
MSTRG.14653|Emc7,361,47,140,103,207,150
MSTRG.14665|Slc12a6,371,44,366,153,360,170
MSTRG.14665|Gm21985,0,0,0,0,0,0
MSTRG.14665,540,154,90,200,16,92
MSTRG.14666|Emc4,518,96,280,225,518,505
MSTRG.14665|Katnbl1,19,13,237,258,53,44
MSTRG.14667|Gm13940,6,2,2,1,8,10
MSTRG.14655|Tmco5b,0,0,0,0,0,0
MSTRG.14655|Gm26505,7,0,0,0,39,43
ENSMUSG00000074934.4|Grem1,0,1,0,0,0,0
MSTRG.14658|Fmn1,0,0,79,71,0,0
MSTRG.14659|Gm13967,0,0,0,0,0,0
MSTRG.14660|Gm13963,0,0,0,1,0,0
MSTRG.14660|Gm13966,0,0,3,3,0,5
MSTRG.14661|ENSMUSG00002075162,0,0,0,0,0,0
MSTRG.14662|Gm13964,0,0,0,0,0,0
MSTRG.14663|4930533B01Rik,7,0,0,0,0,0
ENSMUSG00000023236.8|Scg5,0,0,0,0,0,0
MSTRG.14657|Arhgap11a,1070,426,1087,1135,136,202
MSTRG.14657,0,0,207,0,0,0
MSTRG.14672|Gm22676,0,0,0,0,0,0
MSTRG.14671|Aven,179,83,258,171,50,87
MSTRG.14673|ENSMUSG00002074904,0,0,0,0,0,0
MSTRG.14674|Ryr3,26,6,0,9,0,1
MSTRG.14675,83,59,21,25,3,6
MSTRG.14656|Gm21596,207,85,449,474,88,217
ENSMUSG00000082997.2|Gm13975,5,1,1,1,1,2
ENSMUSG00000068615.5|Gjd2,0,0,0,0,0,0
ENSMUSG00000092201.8|A530058N18Rik,0,0,0,0,0,0
ENSMUSG00000087694.9|A530058N18Rik,0,0,0,0,0,0
ENSMUSG00000068614.8|Actc1,0,0,0,0,0,13
ENSMUSG00000092397.8|C130080G10Rik,0,0,0,0,0,0
MSTRG.14679|Aqr,27,25,53,211,1,382
MSTRG.14680|Mir7002,0,0,0,0,0,0
MSTRG.14664,0,0,8,6,0,2
MSTRG.14664|Zfp770,201,79,146,195,25,35
MSTRG.14679,842,733,1942,1538,130,1
ENSMUSG00000085582.8|3110099E03Rik,0,0,0,0,0,0
MSTRG.14681|Dph6,197,96,140,144,45,93
MSTRG.14682|Gm13972,0,0,0,0,0,0
ENSMUSG00000085222.2|Gm13974,0,1,0,0,0,0
ENSMUSG00000101448.2|Gm28494,0,0,0,0,0,0
ENSMUSG00000099361.2|Gm28492,0,0,0,0,0,0
ENSMUSG00000084222.2|Gm13973,0,0,0,0,0,0
ENSMUSG00000099802.2|Gm28493,0,0,0,0,0,0
MSTRG.14670|Gm25514,4,0,0,0,5,7
ENSMUSG00000085316.2|D330050G23Rik,0,0,0,0,0,0
ENSMUSG00000099470.2|Gm29340,12,1,3,4,1,2
MSTRG.14669|Gm13991,36,10,67,44,18,30
ENSMUSG00000086462.2|Gm13990,0,0,0,0,0,0
ENSMUSG00000027355.16|Tmco5,0,0,0,0,0,0
MSTRG.14684|Gm13981,35,51,186,168,84,104
MSTRG.14685|Rap1a-ps2,33,1,1,4,2,3
MSTRG.14676|Spred1,1723,207,520,683,30,57
ENSMUSG00000085681.2|Gm13982,0,0,0,0,0,0
ENSMUSG00000086735.2|Gm13977,0,0,0,0,0,0
MSTRG.14668,0,0,38,0,0,0
MSTRG.14668|Mir1951,0,0,0,0,0,0
MSTRG.14677|Meis2,0,0,94,0,0,7
ENSMUSG00000086328.2|2700033N17Rik,0,0,0,0,0,1
ENSMUSG00000086308.2|G630016G05Rik,0,0,0,0,0,0
ENSMUSG00000103562.2|2810405F15Rik,0,0,0,0,0,0
MSTRG.14668|Cdin1,110,120,250,181,78,134
MSTRG.14686|Rasgrp1,0,49,118,90,21,25
MSTRG.14678|Gm25189,34,2,4,5,312,220
MSTRG.14683|Fam98b,507,113,408,344,88,204
MSTRG.14683,3,0,0,0,0,0
ENSMUSG00000040152.9|Thbs1,0,0,0,0,0,0
ENSMUSG00000101859.2|Gm29233,0,0,0,0,0,0
ENSMUSG00000101394.2|Gm28183,0,0,0,0,0,0
ENSMUSG00000086203.2|Gm13985,0,0,0,0,0,0
ENSMUSG00000086221.2|4930412B13Rik,0,0,0,0,0,0
ENSMUSG00000087203.8|Gm13986,0,0,0,0,0,0
ENSMUSG00000103266.2|Gm36979,0,0,0,0,0,0
ENSMUSG00000077359.3|Gm25308,0,0,0,0,0,0
MSTRG.14691|Eif2ak4,232,137,397,334,22,52
MSTRG.14687|Gm13983,1,0,11,13,3,7
